X,Y,objectid,feature_id,elev_in_m,elev_in_ft,map_name,feature_name,feature_class,state_alpha,state_numeric,county_name,county_numeric,primary_lat_dms,prim_long_dms,prim_lat_dec,prim_long_dec,source_lat_dms,source_long_dms,source_lat_dec,source_long_dec,date_created,date_edited
-156.452212358400686,20.764536107523746,3247,361572,6,20,Puu O Kali,Kūlanihākoʻi Gulch,Valley,HI,15,Maui,9,204552N,1562708W,20.7644427,-156.4522633,204557N,1562350W,20.765872,-156.397172,1981-02-06T00:00:00.000Z,2018-12-13T00:00:00.000Z
-156.638314806537295,21.022290145147764,3248,361573,39,128,Napili,Kulaokaʻeʻa,Summit,HI,15,Maui,9,210120N,1563818W,21.0221613,-156.6383672,,,,,1981-02-06T00:00:00.000Z,2012-11-05T00:00:00.000Z
-156.006282471792332,20.687692138245694,3249,361574,0,0,Kipahulu,Kūlepeamoa Point,Cape,HI,15,Maui,9,204115N,1560023W,20.6876366,-156.0063744,,,,,2003-09-30T00:00:00.000Z,2012-09-18T00:00:00.000Z
-157.738706887372842,21.305494856195086,3250,361575,404,1325,Koko Head,Kūlepiamoa Ridge,Ridge,HI,15,Honolulu,3,211820N,1574419W,21.3055681,-157.7386951,,,,,2003-09-30T00:00:00.000Z,2012-11-06T00:00:00.000Z
-155.482176596695609,20.089727198948079,3251,361576,259,850,Honokaa,Kulihai,Civil,HI,15,Hawaii,1,200523N,1552856W,20.0897222,-155.4822222,,,,,1981-02-06T00:00:00.000Z,
-159.374679854898403,22.216320002748486,3252,361577,6,20,Anahola,Kulihaili Stream,Stream,HI,15,Kauai,7,221259N,1592229W,22.2162714,-159.3747139,221226N,1592259W,22.207233,-159.382975,1981-02-06T00:00:00.000Z,2012-08-16T00:00:00.000Z
-159.346786456594572,22.21149803114043,3253,361578,13,43,Anahola,Kulikoa Point,Cape,HI,15,Kauai,7,221241N,1592049W,22.2113846,-159.3468618,,,,,1981-02-06T00:00:00.000Z,2012-06-11T00:00:00.000Z
-157.723875761243676,21.305922032940543,3254,361579,105,344,Koko Head,Kuliʻouʻou,Civil,HI,15,Honolulu,3,211821N,1574326W,21.3058333,-157.7238889,,,,,2003-09-30T00:00:00.000Z,
-157.725584674973476,21.290541209194689,3255,361580,3,10,Koko Head,Kuliʻouʻou,Populated Place,HI,15,Honolulu,3,211726N,1574332W,21.2904287,-157.7256531,,,,,2003-09-30T00:00:00.000Z,2012-10-03T00:00:00.000Z
-157.723875734708429,21.287306343733242,3256,361581,1,3,Koko Head,Kuliʻouʻou Beach Park,Park,HI,15,Honolulu,3,211714N,1574326W,21.2872222,-157.7238889,,,,,2003-09-30T00:00:00.000Z,
-157.72430301035152,21.316297993295347,3257,361582,348,1142,Koko Head,Kuliʻouʻou Forest Reserve,Forest,HI,15,Honolulu,3,211858N,1574328W,21.316183,-157.7243829,,,,,2003-09-30T00:00:00.000Z,2012-11-06T00:00:00.000Z
-157.724608146583904,21.294691587996272,3258,361583,9,30,Koko Head,Kuliʻouʻou Homesteads,Civil,HI,15,Honolulu,3,211741N,1574329W,21.2947222,-157.7247222,,,,,2003-09-30T00:00:00.000Z,
-157.723387466741343,21.286695990801931,3259,361584,1,3,Koko Head,Kuliʻouʻou Valley,Valley,HI,15,Honolulu,3,211712N,1574324W,21.2866407,-157.7234655,211919N,1574334W,21.321814,-157.726245,2003-09-30T00:00:00.000Z,2018-12-13T00:00:00.000Z
-156.040584955172164,20.661935354368829,3260,361585,8,26,Kipahulu,Kūloa Point,Cape,HI,15,Maui,9,203943N,1560226W,20.6618592,-156.0406637,,,,,2003-09-30T00:00:00.000Z,2012-09-18T00:00:00.000Z
-157.8463724961899,21.548292402544284,3261,361586,1,3,Kahana,Kūloa Point,Cape,HI,15,Honolulu,3,213253N,1575047W,21.5481696,-157.8464019,,,,,2003-09-30T00:00:00.000Z,2012-10-31T00:00:00.000Z
-156.282898553502946,20.916699121830664,3262,361587,258,846,Haiku,Kuloli,Summit,HI,15,Maui,9,205500N,1561659W,20.9166688,-156.2829638,,,,,1981-02-06T00:00:00.000Z,2012-08-23T00:00:00.000Z
-157.231213405410386,21.168712678462306,3263,361588,49,161,Ilio Point,Kūlua Gulch,Valley,HI,15,Maui,9,211007N,1571353W,21.1687287,-157.231286,210813N,1571207W,21.136835,-157.201862,2003-09-30T00:00:00.000Z,2016-10-15T00:00:00.000Z
-157.753110831433844,21.293104796401963,3264,361589,64,210,Koko Head,Kuluʻī Gulch,Valley,HI,15,Honolulu,3,211735N,1574511W,21.2929835,-157.7530876,211917N,1574436W,21.321262,-157.743314,2003-09-30T00:00:00.000Z,2018-12-13T00:00:00.000Z
-158.153072656367726,21.470106615886582,3265,361590,119,390,Waianae,Kūmaipō Stream,Stream,HI,15,Honolulu,3,212812N,1580911W,21.4699831,-158.1530643,212850N,1580926W,21.480486,-158.157098,2003-09-30T00:00:00.000Z,2012-12-05T00:00:00.000Z
-159.497366699396594,21.901129241168277,3266,361591,91,299,Koloa,Kumano Reservoir,Reservoir,HI,15,Kauai,7,215404N,1592950W,21.9011282,-159.4973552,,,,,1981-02-06T00:00:00.000Z,2012-08-23T00:00:00.000Z
-159.464590111109231,21.91687643751165,3267,361592,135,443,Koloa,Kumanumanu,Summit,HI,15,Kauai,7,215500N,1592753W,21.91679,-159.464603,,,,,1981-02-06T00:00:00.000Z,
-156.744520013364166,21.107494740896914,3268,361593,12,39,Halawa,Kūmimi,Cape,HI,15,Maui,9,210627N,1564441W,21.10742,-156.744595,,,,,2003-09-30T00:00:00.000Z,2012-06-13T00:00:00.000Z
-156.752210648095257,21.11292683103607,3269,361594,72,236,Halawa,Kumimi,Civil,HI,15,Maui,9,210646N,1564508W,21.1127778,-156.7522222,,,,,1981-02-06T00:00:00.000Z,
-156.890696486233963,20.835093932503266,3270,361595,427,1401,Lanai North,Kunoa Gulch,Valley,HI,15,Maui,9,205007N,1565326W,20.8351579,-156.8906757,204913N,1565252W,20.820376,-156.881141,1981-02-06T00:00:00.000Z,2016-10-19T00:00:00.000Z
-155.442676606610547,19.200933497025954,3271,361596,257,843,Pahala,Kumu,Civil,HI,15,Hawaii,1,191203N,1552634W,19.2008333,-155.4427778,,,,,1981-02-06T00:00:00.000Z,
-155.099482913445598,19.790535838532819,3272,361597,84,276,Papaikou,Kumuawane Stream,Stream,HI,15,Hawaii,1,194726N,1550558W,19.7904693,-155.0995088,194716N,1550627W,19.787723,-155.107448,1981-02-06T00:00:00.000Z,2013-03-26T00:00:00.000Z
-156.872205189466712,21.092907241691904,3273,361598,872,2861,Kamalo,Kumuʻeli,Civil,HI,15,Maui,9,210534N,1565220W,21.0927778,-156.8722222,,,,,2003-09-30T00:00:00.000Z,
-156.871411531844217,21.077099226502696,3274,361599,297,974,Kamalo OE S,Kumuʻeli Gulch,Valley,HI,15,Maui,9,210437N,1565217W,21.0770369,-156.8714232,210603N,1565157W,21.100757,-156.865906,2003-09-30T00:00:00.000Z,2018-12-13T00:00:00.000Z
-156.204099866040593,20.702097640760723,3275,361600,2479,8133,Kaupo,Kumuʻiliahi,Summit,HI,15,Maui,9,204208N,1561215W,20.702146,-156.2041782,,,,,1981-02-06T00:00:00.000Z,2018-12-13T00:00:00.000Z
-155.707566920234655,19.015933377584766,3276,361601,268,879,Kahuku Ranch,Kumukaumaha,Crater,HI,15,Hawaii,1,190057N,1554227W,19.0158098,-155.7076192,,,,,1981-02-06T00:00:00.000Z,2013-01-25T00:00:00.000Z
-155.997493159550402,19.825501764189589,3277,361602,2,7,Kiholo,Kumukehu Point,Cape,HI,15,Hawaii,1,194931N,1555951W,19.8253645,-155.9975123,,,,,1981-02-06T00:00:00.000Z,2013-01-18T00:00:00.000Z
-155.857475998125125,19.68048256778177,3278,361603,2198,7211,Hualalai,Kumukou,Crater,HI,15,Hawaii,1,194050N,1555127W,19.6804345,-155.857501,,,,,1981-02-06T00:00:00.000Z,2013-01-25T00:00:00.000Z
-159.305710345085032,22.102303731669483,3279,361604,25,82,Kapaa,Kumukumu,Populated Place,HI,15,Kauai,7,220608N,1591821W,22.1022643,-159.3057324,,,,,1981-02-06T00:00:00.000Z,2012-10-03T00:00:00.000Z
-159.296493797803237,22.107735929851913,3280,361605,0,0,Kapaa,Kumukumu Stream,Stream,HI,15,Kauai,7,220628N,1591748W,22.1076489,-159.2965865,220709N,1591932W,22.119219,-159.325570,1981-02-06T00:00:00.000Z,2012-08-16T00:00:00.000Z
-157.934018345959032,21.314283968702252,3281,361606,1,3,Pearl Harbor,Kumumau Point,Cape,HI,15,Honolulu,3,211851N,1575602W,21.314284,-157.9340029,,,,,1981-02-06T00:00:00.000Z,2012-11-13T00:00:00.000Z
-159.641104282670653,22.12171489247471,3282,361607,1196,3924,Haena,Kumuweia Ridge,Ridge,HI,15,Kauai,7,220718N,1593828W,22.1216636,-159.6412182,,,,,2003-09-30T00:00:00.000Z,2018-09-02T00:00:00.000Z
-159.654715353655376,22.120128026322547,3283,361608,1105,3625,Haena,Kumuwela Trail,Trail,HI,15,Kauai,7,220712N,1593917W,22.12,-159.6547222,,,,,1981-02-06T00:00:00.000Z,
-156.718396700063181,21.13850061657179,3284,361609,8,26,Halawa,Kūnaka,Cape,HI,15,Maui,9,210819N,1564306W,21.138473,-156.718426,,,,,2003-09-30T00:00:00.000Z,2012-06-13T00:00:00.000Z
-159.599296079153447,21.979683811593862,3285,361610,244,801,Hanapepe,Kunalele Valley,Valley,HI,15,Kauai,7,215847N,1593557W,21.9796822,-159.5992999,215949N,1593411W,21.996984,-159.569711,2003-09-30T00:00:00.000Z,2016-10-15T00:00:00.000Z
-157.857724716640547,21.325941655681216,3286,361611,27,89,Honolulu,Kunawai Spring,Spring,HI,15,Honolulu,3,211933N,1575128W,21.32586,-157.8577003,,,,,1981-02-06T00:00:00.000Z,2011-04-18T00:00:00.000Z
-159.660575757514437,21.983285556120592,3287,361612,23,75,Hanapepe,Kunini Gulch,Valley,HI,15,Kauai,7,215900N,1593938W,21.9833641,-159.6606036,215946N,1593842W,21.996059,-159.645093,1981-02-06T00:00:00.000Z,2016-10-15T00:00:00.000Z
-156.150205631325633,20.847484205182766,3288,361613,77,253,Keanae,Kūō Stream,Stream,HI,15,Maui,9,205050N,1560901W,20.847342,-156.150291,205038N,1560912W,20.843853,-156.153252,2003-09-30T00:00:00.000Z,2012-11-08T00:00:00.000Z
-157.806211341017132,21.390089478122498,3289,361614,58,190,Kaneohe,Kuou Stream,Stream,HI,15,Honolulu,3,212324N,1574823W,21.3899415,-157.806319,212258N,1574908W,21.382794,-157.818840,1981-02-06T00:00:00.000Z,2012-12-03T00:00:00.000Z
-156.51599632230878,20.953320029226909,3290,361615,5,16,Wailuku,Kūpaʻa Gulch,Valley,HI,15,Maui,9,205712N,1563058W,20.9532757,-156.5160701,205658N,1563153W,20.949356,-156.531350,1981-02-06T00:00:00.000Z,2018-12-13T00:00:00.000Z
-155.000480842423485,19.374524230133868,3291,361616,209,686,Pahoa South,Kupahua Homesteads,Civil,HI,15,Hawaii,1,192228N,1550002W,19.3744444,-155.0005556,,,,,1981-02-06T00:00:00.000Z,
-156.93623123003502,21.118724864948838,3292,361617,922,3025,Kamalo,Kūpāʻia,Summit,HI,15,Maui,9,210707N,1565610W,21.1186888,-156.9362067,,,,,2003-09-30T00:00:00.000Z,2018-12-13T00:00:00.000Z
-156.937635057357767,21.120494868742878,3293,361618,819,2687,Kamalo,Kūpāʻia Gulch,Valley,HI,15,Maui,9,210713N,1565615W,21.1203804,-156.9376072,210708N,1565514W,21.118880,-156.920440,2003-09-30T00:00:00.000Z,2018-12-13T00:00:00.000Z
-155.112176961262264,19.713082400424728,3294,361619,147,482,Hilo,Kupapaʻu Hill,Summit,HI,15,Hawaii,1,194247N,1550644W,19.7129398,-155.1122332,,,,,2003-09-30T00:00:00.000Z,2013-02-28T00:00:00.000Z
-155.01702126386715,19.329114529699627,3295,361620,6,20,Kalapana,Kupapau Point (historical),Cape,HI,15,Hawaii,1,191944N,1550101W,19.3290032,-155.017004,,,,,1981-02-06T00:00:00.000Z,2013-01-18T00:00:00.000Z
-155.293090600755193,20.021734527275097,3296,361621,0,0,Kukaiau,Kūpapaʻulua Gulch,Valley,HI,15,Hawaii,1,200118N,1551735W,20.0215999,-155.2931336,195759N,1551919W,19.966260,-155.321967,2003-09-30T00:00:00.000Z,2018-12-13T00:00:00.000Z
-157.734373481999739,21.28632983293874,3297,361622,6,20,Koko Head,Kūpaua Valley,Valley,HI,15,Honolulu,3,211711N,1574404W,21.2862651,-157.7344361,211917N,1574357W,21.321338,-157.732596,2003-09-30T00:00:00.000Z,2016-11-02T00:00:00.000Z
-156.800489021113464,21.088695903862597,3298,361623,382,1253,Halawa OE S,Kūpeke,Civil,HI,15,Maui,9,210519N,1564802W,21.0886111,-156.8005556,,,,,2003-09-30T00:00:00.000Z,
-156.791089458557622,21.074902020567045,3299,361624,0,0,Halawa OE S,Kūpeke Fishpond,Reservoir,HI,15,Maui,9,210429N,1564728W,21.0747895,-156.7911673,,,,,2003-09-30T00:00:00.000Z,2012-08-17T00:00:00.000Z
-156.789990872129124,21.078319976765908,3300,361625,11,36,Halawa OE S,Kūpeke Gulch,Valley,HI,15,Maui,9,210442N,1564724W,21.0782941,-156.7900636,210614N,1564827W,21.103844,-156.807370,2003-09-30T00:00:00.000Z,2016-10-14T00:00:00.000Z
-155.729001768670599,20.184516691689307,3301,361626,392,1286,Honokane,Kupenau,Summit,HI,15,Hawaii,1,201104N,1554345W,20.1844363,-155.7290554,,,,,1981-02-06T00:00:00.000Z,2013-02-28T00:00:00.000Z
-157.791684849208423,21.255507214492752,3302,361627,3,10,Honolulu,Kūpikipikiʻō Point,Cape,HI,15,Honolulu,3,211519N,1574730W,21.2553867,-157.7916634,,,,,2003-09-30T00:00:00.000Z,2012-10-24T00:00:00.000Z
-159.359668085353974,21.966498260563128,3303,361628,44,144,Lihue,Kupolo,Populated Place,HI,15,Kauai,7,215759N,1592135W,21.9664957,-159.3596818,,,,,1981-02-06T00:00:00.000Z,2012-10-03T00:00:00.000Z
-155.048394165517777,19.602121437742621,3304,361629,172,564,Mountain View,Kurtistown,Populated Place,HI,15,Hawaii,1,193608N,1550254W,19.602113,-155.0484204,,,,,1981-02-06T00:00:00.000Z,2012-10-03T00:00:00.000Z
-155.063286501103647,19.587900083538425,3305,361630,223,732,Mountain View,Kurtistown School,School,HI,15,Hawaii,1,193516N,1550348W,19.5877778,-155.0633333,,,,,1981-02-06T00:00:00.000Z,
-155.886593095626807,19.915103005578402,3306,361631,3,10,Anaehoomalu,Kuʻualiʻi Fishpond,Reservoir,HI,15,Hawaii,1,195454N,1555312W,19.9149948,-155.8866191,,,,,1981-02-06T00:00:00.000Z,2018-09-04T00:00:00.000Z
-159.607779985420791,21.894904882798073,3307,361632,6,20,Hanapepe,Kuunakaiole,Cape,HI,15,Kauai,7,215341N,1593628W,21.894802,-159.6077657,,,,,1981-02-06T00:00:00.000Z,2012-08-29T00:00:00.000Z
-156.71070627830585,21.153515260283562,3308,361633,0,0,Halawa,Kuʻunahonu,Beach,HI,15,Maui,9,210912N,1564239W,21.1533717,-156.7107171,,,,,2003-09-30T00:00:00.000Z,2012-06-11T00:00:00.000Z
-155.603023958253743,19.979497703405396,3309,361634,975,3199,Makahalau,Kuupahaa Gulch,Valley,HI,15,Hawaii,1,195846N,1553611W,19.979482,-155.6030029,195218N,1552936W,19.871725,-155.493471,1981-02-06T00:00:00.000Z,2016-11-01T00:00:00.000Z
-155.22869832259741,19.983282688067014,3310,361635,0,0,Papaaloa,Kuwaikahi Stream,Stream,HI,15,Hawaii,1,195900N,1551343W,19.9832253,-155.2287376,195742N,1551439W,19.961530,-155.244155,1981-02-06T00:00:00.000Z,2013-03-26T00:00:00.000Z
-158.008908134833518,21.392286772494923,3311,361636,32,105,Waipahu,L'Orange Park,Park,HI,15,Honolulu,3,212332N,1580032W,21.3922222,-158.0088889,,,,,1981-02-06T00:00:00.000Z,
-156.419313877477521,20.594489479040689,3312,361637,0,0,Makena,La Perouse Bay,Bay,HI,15,Maui,9,203540N,1562510W,20.5944642,-156.4194345,,,,,1981-02-06T00:00:00.000Z,2012-10-11T00:00:00.000Z
-155.396778560015036,19.189887191183288,3313,361638,0,0,Pahala,Laahana,Island,HI,15,Hawaii,1,191124N,1552348W,19.18995,-155.39679,,,,,1981-02-06T00:00:00.000Z,2013-02-04T00:00:00.000Z
-155.953300256853225,19.600891787354463,3314,361639,263,863,Kealakekua,Laaloa One-Two,Civil,HI,15,Hawaii,1,193603N,1555712W,19.6008333,-155.9533333,,,,,1981-02-06T00:00:00.000Z,
-157.310313111488199,21.101696551202245,3315,361640,8,26,Ilio Point,Lāʻau Point,Cape,HI,15,Maui,9,210606N,1571837W,21.1017573,-157.3103142,,,,,2003-09-30T00:00:00.000Z,2012-07-17T00:00:00.000Z
-159.544300646257682,22.141123919710818,3316,361641,1296,4252,Haena,Lāʻau Ridge,Ridge,HI,15,Kauai,7,220828N,1593240W,22.1411428,-159.5443583,,,,,2003-09-30T00:00:00.000Z,2012-10-22T00:00:00.000Z
-159.49498626312382,21.966498960951622,3317,361642,664,2178,Koloa,Laʻauhihaʻihaʻi,Summit,HI,15,Kauai,7,215759N,1592942W,21.9663889,-159.495,,,,,1981-02-06T00:00:00.000Z,2012-08-16T00:00:00.000Z
-155.809691373151821,20.247323057753714,3318,361643,96,315,Hawi,Laaumama,Civil,HI,15,Hawaii,1,201450N,1554835W,20.2472222,-155.8097222,,,,,1981-02-06T00:00:00.000Z,
-159.665580651514233,21.950082064875247,3319,361644,6,20,Hanapepe,Lāʻauʻōkala Point,Cape,HI,15,Kauai,7,215700N,1593956W,21.950127,-159.665618,,,,,2003-09-30T00:00:00.000Z,2011-01-25T00:00:00.000Z
-156.538212645009992,20.568914265063768,3320,361645,62,203,Kahoolawe OE E,Lae ʻO Kaule,Cape,HI,15,Maui,9,203408N,1563218W,20.5687917,-156.5383101,,,,,2003-09-30T00:00:00.000Z,2013-04-18T00:00:00.000Z
-155.914599625583008,19.139282869223184,3321,361646,0,0,Milolii,Lae o Ahole,Cape,HI,15,Hawaii,1,190821N,1555453W,19.1391882,-155.9147501,,,,,1981-02-06T00:00:00.000Z,2013-01-23T00:00:00.000Z
-155.915087862495454,19.136902508854732,3322,361647,0,0,Milolii,Lae o Humuhumu,Cape,HI,15,Hawaii,1,190813N,1555455W,19.1368063,-155.9151578,,,,,1981-02-06T00:00:00.000Z,2013-01-23T00:00:00.000Z
-159.467275775965703,21.877508148842523,3323,361648,5,16,Koloa,Lae o Kahala,Cape,HI,15,Kauai,7,215239N,1592802W,21.8775092,-159.4673252,,,,,1981-02-06T00:00:00.000Z,2012-06-26T00:00:00.000Z
-156.683908658812754,20.96308541938415,3324,361649,1,3,Napili,Laeokama,Cape,HI,15,Maui,9,205747N,1564102W,20.9631628,-156.6839862,,,,,1981-02-06T00:00:00.000Z,2012-10-31T00:00:00.000Z
-155.600999037393137,18.969731345171475,3325,361650,2,7,Kalae OE E,Laeʻokamilo,Cape,HI,15,Hawaii,1,185811N,1553604W,18.9696917,-155.600996,,,,,2003-09-30T00:00:00.000Z,2013-01-23T00:00:00.000Z
-159.461782507427529,21.875493939570923,3326,361651,4,13,Koloa,Lae o Kamilo,Cape,HI,15,Kauai,7,215232N,1592742W,21.8755055,-159.4618052,,,,,1981-02-06T00:00:00.000Z,2012-06-26T00:00:00.000Z
-155.902394209058372,19.226074382583139,3327,361652,6,20,Milolii,Lae o Kamimi,Cape,HI,15,Hawaii,1,191333N,1555409W,19.2259481,-155.9023905,,,,,1981-02-06T00:00:00.000Z,2013-01-23T00:00:00.000Z
-159.551501539193396,22.224499347526553,3328,361653,6,20,Haena,Laeokaʻōnohi,Cape,HI,15,Kauai,7,221328N,1593305W,22.224515,-159.5515251,,,,,2003-09-30T00:00:00.000Z,2012-06-11T00:00:00.000Z
-159.462575979223828,21.875677049840135,3329,361654,2,7,Koloa,Lae o Kaopua,Cape,HI,15,Kauai,7,215233N,1592746W,21.8757369,-159.4626528,,,,,1981-02-06T00:00:00.000Z,2012-06-26T00:00:00.000Z
-156.823804520644586,21.099132846025469,3330,361655,700,2297,Halawa,Laeokapuna,Ridge,HI,15,Maui,9,210557N,1564926W,21.0991348,-156.8238258,,,,,2003-09-30T00:00:00.000Z,2012-07-30T00:00:00.000Z
-156.699715481582899,20.524479135921474,3331,361656,4,13,Kahoolawe,Lae ʻO Kealaikahiki,Cape,HI,15,Maui,9,203128N,1564159W,20.524538,-156.699677,,,,,2003-09-30T00:00:00.000Z,
-156.585699141379479,20.509098473148075,3332,361657,163,535,Kahoolawe,Lae ʻO Kūakaʻiwa,Cape,HI,15,Maui,9,203032N,1563508W,20.508985,-156.585664,,,,,2003-09-30T00:00:00.000Z,
-156.573613824248582,20.6037048155661,3333,361658,20,66,Kahoolawe OE NE,Lae ʻO Kuikui,Cape,HI,15,Maui,9,203613N,1563425W,20.603577,-156.573677,,,,,2003-09-30T00:00:00.000Z,
-156.413881665215939,20.586493788101077,3334,361659,4,13,Makena,Lae o Papaka,Cape,HI,15,Maui,9,203511N,1562450W,20.5864696,-156.4139199,,,,,1981-02-06T00:00:00.000Z,2012-10-12T00:00:00.000Z
-155.529102059877488,19.196903479556124,3335,361660,594,1949,Punaluu,Laeʻopuhili,Summit,HI,15,Hawaii,1,191148N,1553145W,19.1967673,-155.5291344,,,,,2003-09-30T00:00:00.000Z,2018-12-13T00:00:00.000Z
-156.871592858990766,20.89368803433846,3336,361661,1,3,Lanai North,Laehī,Cape,HI,15,Maui,9,205337N,1565218W,20.8937171,-156.8716121,,,,,1981-02-06T00:00:00.000Z,2013-04-19T00:00:00.000Z
-156.965590294720386,21.213328570558186,3337,361662,0,0,Kaunakakai OE N,Laehoʻolehua,Cape,HI,15,Maui,9,211248N,1565756W,21.2133199,-156.9655538,,,,,2003-09-30T00:00:00.000Z,2012-08-13T00:00:00.000Z
-159.296066206206291,22.141733217814746,3338,361663,14,46,Anahola,Laelīpoa,Cape,HI,15,Kauai,7,220830N,1591746W,22.1416667,-159.2961111,,,,,1981-02-06T00:00:00.000Z,2012-08-20T00:00:00.000Z
-155.908008625942671,19.182495533593968,3339,361664,1,3,Milolii,Laeloa,Cape,HI,15,Hawaii,1,191057N,1555429W,19.1823813,-155.9080338,,,,,1981-02-06T00:00:00.000Z,2017-08-22T00:00:00.000Z
-155.90569114019479,19.389282631962089,3340,361665,1,3,Honaunau,Lae Mamo,Cape,HI,15,Hawaii,1,192322N,1555421W,19.3893114,-155.9057379,,,,,1981-02-06T00:00:00.000Z,2013-01-23T00:00:00.000Z
-155.889705877085959,19.912722596284222,3341,361666,1,3,Anaehoomalu,Lae o Hiiaka,Cape,HI,15,Hawaii,1,195446N,1555323W,19.9127151,-155.8897734,,,,,1981-02-06T00:00:00.000Z,2013-01-23T00:00:00.000Z
-154.844415157114753,19.455090311139717,3342,361667,1,3,Kapoho,Laeokahuna,Cape,HI,15,Hawaii,1,192718N,1545040W,19.4549994,-154.8444414,,,,,1981-02-06T00:00:00.000Z,2018-08-25T00:00:00.000Z
-159.293197486943683,22.143320152513891,3343,361668,0,0,Anahola,Laeokailiʻu,Cape,HI,15,Kauai,7,220836N,1591736W,22.143331,-159.293292,,,,,1981-02-06T00:00:00.000Z,2018-09-02T00:00:00.000Z
-155.861508007127867,19.954532164267203,3344,361669,1,3,Puu Hinai,Lae o Ili,Cape,HI,15,Hawaii,1,195716N,1555142W,19.9545117,-155.8615351,,,,,1981-02-06T00:00:00.000Z,2013-01-23T00:00:00.000Z
-155.861813164954299,19.953128344134637,3345,361670,1,3,Puu Hinai,Lae o Panipou,Cape,HI,15,Hawaii,1,195711N,1555143W,19.9530443,-155.8618248,,,,,1981-02-06T00:00:00.000Z,2013-01-23T00:00:00.000Z
-155.878292631222422,19.94092112968162,3346,361671,4,13,Anaehoomalu,Lae o Puili,Cape,HI,15,Hawaii,1,195627N,1555242W,19.9407958,-155.8783793,,,,,1981-02-06T00:00:00.000Z,2013-01-23T00:00:00.000Z
-155.089595605791033,19.8104943019205,3347,361672,37,121,Papaikou,Lae o Puni,Cape,HI,15,Hawaii,1,194837N,1550523W,19.8103959,-155.0896597,,,,,1981-02-06T00:00:00.000Z,2013-05-10T00:00:00.000Z
-157.017406059173254,20.926342779690405,3348,361673,3,10,Lanai North OE W,Laepālolo,Cape,HI,15,Maui,9,205534N,1570103W,20.9262093,-157.017417,,,,,1981-02-06T00:00:00.000Z,2013-04-19T00:00:00.000Z
-155.541186011143566,19.09070298543995,3349,361674,1,3,Naalehu,Lae Pohue,Cape,HI,15,Hawaii,1,190527N,1553229W,19.0907117,-155.5412579,,,,,1981-02-06T00:00:00.000Z,2013-01-23T00:00:00.000Z
-156.937694146963736,20.92329070814921,3350,361675,4,13,Lanai North,Laewahie,Cape,HI,15,Maui,9,205524N,1565616W,20.923243,-156.9377232,,,,,1981-02-06T00:00:00.000Z,2013-04-19T00:00:00.000Z
-155.083793288698843,19.334728530259721,3351,361676,253,830,Kalapana,Laeapuki,Civil,HI,15,Hawaii,1,192005N,1550502W,19.3347222,-155.0838889,,,,,1981-02-06T00:00:00.000Z,
-157.835508148078532,21.462293938899347,3352,361677,0,0,Kaneohe,Laenani Neighborhood Park,Park,HI,15,Honolulu,3,212744N,1575008W,21.4622222,-157.8355556,,,,,2003-09-30T00:00:00.000Z,
-156.676583378240224,20.87433896431402,3353,361678,1,3,Lahaina,Lahaina,Populated Place,HI,15,Maui,9,205227N,1564036W,20.87429,-156.67663,,,,,1981-02-06T00:00:00.000Z,2012-10-03T00:00:00.000Z
-156.655525533773186,20.852488111609333,3354,361679,26,85,Lahaina,Lahaina Pump Ditch,Canal,HI,15,Maui,9,205109N,1563920W,20.85243,-156.65554,,,,,1981-02-06T00:00:00.000Z,2012-10-31T00:00:00.000Z
-156.648689457508425,20.855295792433065,3355,361680,73,239,Lahaina,Lahaina Pump Ditch 2,Canal,HI,15,Maui,9,205119N,1563855W,20.8551825,-156.6487098,,,,,1981-02-06T00:00:00.000Z,2012-11-14T00:00:00.000Z
-156.65522059053373,20.878916733213774,3356,361681,154,505,Lahaina,Lahainaluna Ditch,Canal,HI,15,Maui,9,205244N,1563919W,20.8789019,-156.6553402,,,,,1981-02-06T00:00:00.000Z,2012-11-14T00:00:00.000Z
-156.659188065402475,20.88892663888868,3357,361682,169,554,Lahaina,Lahainaluna,Populated Place,HI,15,Maui,9,205320N,1563933W,20.888834,-156.6592414,,,,,1981-02-06T00:00:00.000Z,2012-10-03T00:00:00.000Z
-156.829114238912837,21.073498195748812,3358,361683,133,436,Kamalo OE S,Lahiamanu Gulch,Valley,HI,15,Maui,9,210425N,1564945W,21.0735751,-156.8291183,210505N,1564939W,21.084670,-156.827532,2003-09-30T00:00:00.000Z,2016-10-20T00:00:00.000Z
-155.799375429147915,20.146491112889361,3359,361684,1016,3333,Hawi,Lāhikiola,Summit,HI,15,Hawaii,1,200847N,1554758W,20.1465083,-155.7993507,,,,,1981-02-06T00:00:00.000Z,2018-08-25T00:00:00.000Z
-158.213802439672435,21.460096887341624,3360,361685,19,62,Waianae,Lahilahi Point,Cape,HI,15,Honolulu,3,212736N,1581250W,21.4600783,-158.2138109,,,,,1981-02-06T00:00:00.000Z,2012-11-15T00:00:00.000Z
-155.653684458395759,20.122320433404148,3361,361686,552,1811,Kamuela,Lahomene Falls,Falls,HI,15,Hawaii,1,200720N,1553914W,20.122299,-155.65375,,,,,1981-02-06T00:00:00.000Z,2013-01-25T00:00:00.000Z
