objectid,name,own,tmk,type,createdby,agency,publishdate,featureuid,createdate,modifieddate,modifiedby,deliverydate,sourceid,severity,comments,st_areashape,st_lengthshape
587,Banyan Court Mall,Other,17031,mall, , ,1899-12-30T00:00:00.000Z,{01123184-8A2B-41D8-96EE-AE0553E9AC53},,,,2016-09-13T00:00:00.000Z,,,,1072.32672842929,0
588,Booth District Park,City,22017002,district, , ,1899-12-30T00:00:00.000Z,{F772309C-D9B5-4890-B0F0-DE490C87B188},,,,2016-09-13T00:00:00.000Z,,,,18401.5112677732,0
589,Liliuokalani Botanical Garden,City,17020001,botantical garden, , ,1899-12-30T00:00:00.000Z,{EA1BD5CD-D63D-470D-8D0C-56429AA3B994},,,,2016-09-13T00:00:00.000Z,,,,31118.0279495023,0
590,Kawananakoa Neighborhood Park,City,22009012,neighborhood, , ,1899-12-30T00:00:00.000Z,{DD228BE9-C6EA-4F76-872A-CE2ECEEBF7DD},,,,2016-09-13T00:00:00.000Z,,,,9687.15004008296,0
597,Foster Botanical Garden,City,17007001,botantical garden, , ,1899-12-30T00:00:00.000Z,{421C751B-B76F-4CFC-BA78-874734FEEAA8},,,,2016-09-13T00:00:00.000Z,,,,54785.0960755628,0
591,Kauluwela Community Park,City,17023040,community, , ,1899-12-30T00:00:00.000Z,{1714D055-5D12-4D08-9C33-87DF005828A1},,,,2016-09-13T00:00:00.000Z,,,,10182.3294250303,0
592,Kaupo Beach Park,State,41014006,beach, , ,1899-12-30T00:00:00.000Z,{55F14EE0-C4C6-4E6A-9C9F-969DC7A85BBC},,,,2016-09-13T00:00:00.000Z,,,,11186.5763141181,0
593,Auwaiolimu Neighborhood Park,City,22008059,neighborhood, , ,1899-12-30T00:00:00.000Z,{6EC0AEF7-0845-4CC4-B2F1-1689E44E9DEA},,,,2016-09-13T00:00:00.000Z,,,,7390.70141453894,0
594,Kauluwela Mall,City,17023033,mall, , ,1899-12-30T00:00:00.000Z,{37218BBD-DE25-42FD-B927-F77B16074257},,,,2016-09-13T00:00:00.000Z,,,,2602.15151022579,0
595,Beretania Community Park,City,17026008,community, , ,1899-12-30T00:00:00.000Z,{5C9C91E4-801A-491F-8D69-3DFD98164C9D},,,,2016-09-13T00:00:00.000Z,,,,21512.7927983076,0
596,Makapuu Beach Park,State,41014005,beach, , ,1899-12-30T00:00:00.000Z,{9E801C40-AAE3-422C-8FEE-603F21DD40D5},,,,2016-09-13T00:00:00.000Z,,,,83474.1868109576,0
598,Puu Ualakaa State Wayside,State,,wayside, , ,1899-12-30T00:00:00.000Z,{0495EC7F-358D-4CFF-A37D-B249A935817E},,,,2016-09-13T00:00:00.000Z,,,,336778.644981644,0
600,Makiki Tantalus State Park,State,,State, , ,1899-12-30T00:00:00.000Z,{39D11B01-6E7C-4718-8DCE-6AD3464A1B37},,,,2016-09-13T00:00:00.000Z,,,,78455.2940589323,0
601,Manoa Valley District Park,City,29036003,district, , ,1899-12-30T00:00:00.000Z,{2E839807-F1E6-46C7-B21B-03983F6FF718},,,,2016-09-13T00:00:00.000Z,,,,119552.034155116,0
602,College Walk Mall,Other,17026,mall, , ,1899-12-30T00:00:00.000Z,{7DAFA1C3-A376-426F-9CD7-8DB2A03C4E96},,,,2016-09-13T00:00:00.000Z,,,,5477.53206464278,0
609,Kamamalu Neighborhood Park,City,21005001,neighborhood, , ,1899-12-30T00:00:00.000Z,{7B82D467-EE14-4087-BDD7-506DF40E934F},,,,2016-09-13T00:00:00.000Z,,,,18478.8126666787,0
610,Makapuu Beach Park,State,41014002,beach, , ,1899-12-30T00:00:00.000Z,{BA4EF577-75A8-4346-817B-A8080A941E6F},,,,2016-09-13T00:00:00.000Z,,,,85380.4567382277,0
611,Pauahi Recreation Center,City,17003099,community, , ,1899-12-30T00:00:00.000Z,{71E0CBE4-BA26-4797-AD4C-682F95C27B65},,,,2016-09-13T00:00:00.000Z,,,,275.463453226815,0
612,Ewa Beach Road J,Other,91023,road, , ,1899-12-30T00:00:00.000Z,{3CECE845-8A8C-4662-BAA1-6C259D1AD0B6},,,,2016-09-13T00:00:00.000Z,,,,152.553812500671,0
603,River Street/Sun Yet Sen Mall,Other,17026,mall, , ,1899-12-30T00:00:00.000Z,{93DCC0C7-8097-4B7E-B810-7B39BFD168E1},,,,2016-09-13T00:00:00.000Z,,,,5746.19843354173,0
604,Aala Park,City,17027002,sq/ente/tri/prom, , ,1899-12-30T00:00:00.000Z,{A62CD0BC-C47C-4E6E-8FDC-797DD83E819B},,,,2016-09-13T00:00:00.000Z,,,,12330.9431986174,0
605,Kila Kalikimaka Mall,City,17026017,mall, , ,1899-12-30T00:00:00.000Z,{27C293E7-F340-4DAD-911C-93840E892172},,,,2016-09-13T00:00:00.000Z,,,,608.827093929267,0
606,Aala Park,State,17027001,sq/ente/tri/prom, , ,1899-12-30T00:00:00.000Z,{525550A9-5E39-45BD-A94B-2A43ED80B28D},,,,2016-09-13T00:00:00.000Z,,,,14419.2542842853,0
607,Ewa Beach Community Park,City,91001010,community, , ,1899-12-30T00:00:00.000Z,{070D2297-D819-4412-B537-4B80162DCD2E},,,,2016-09-13T00:00:00.000Z,,,,53654.6083190893,0
608,Ewa Beach Park,City,91005004,beach, , ,1899-12-30T00:00:00.000Z,{23AAB65E-238B-4DA6-B085-B84617BB674F},,,,2016-09-13T00:00:00.000Z,,,,19641.2466676492,0
616,Smith-Beretania Park,City,17004004,sq/ente/tri/prom, , ,1899-12-30T00:00:00.000Z,{7C08A0BD-AFBE-41BA-9B64-6059B9810653},,,,2016-09-13T00:00:00.000Z,,,,5403.18398680828,0
617,Ewa Beach Road K,Other,91023,road, , ,1899-12-30T00:00:00.000Z,{2F262CEB-8A25-4E0D-AFBC-42702C4DC5FE},,,,2016-09-13T00:00:00.000Z,,,,161.937321875477,0
618,Makapuu Point State Wayside,State,,wayside, , ,1899-12-30T00:00:00.000Z,{A33B665C-40B5-4F59-B350-A7D67ED5D59D},,,,2016-09-13T00:00:00.000Z,,,,144685.608675771,0
619,Ewa Beach Road F,Other,91024,road, , ,1899-12-30T00:00:00.000Z,{562A8F73-0EA6-4958-BCC4-540EC6CEF194},,,,2016-09-13T00:00:00.000Z,,,,107.896662533359,0
620,Ewa Beach Road D,Other,91024,road, , ,1899-12-30T00:00:00.000Z,{1E7B485B-24AB-4E4F-B69D-8227A5A50A11},,,,2016-09-13T00:00:00.000Z,,,,146.80416874332,0
621,Ewa Beach Road I,Other,91023,road, , ,1899-12-30T00:00:00.000Z,{4F932330-88A7-43A3-8806-F438D07F1608},,,,2016-09-13T00:00:00.000Z,,,,160.867562502972,0
622,Stevenson Recreation Center,State,24033013,community, , ,1899-12-30T00:00:00.000Z,{23E6F9B2-B4A5-4A84-B047-2AE7879BD54E},,,,2016-09-13T00:00:00.000Z,,,,30769.5689208916,0
623,Kamalii Mini Park,City,21009027,mini, , ,1899-12-30T00:00:00.000Z,{125A428F-314B-4D3A-AA62-37262D68B313},,,,2016-09-13T00:00:00.000Z,,,,2902.70502328849,0
624,Ewa Beach Road B,Other,91006,road, , ,1899-12-30T00:00:00.000Z,{4981337A-195B-40FF-A03F-2CF8D7F78C56},,,,2016-09-13T00:00:00.000Z,,,,140.74857181863,0
625,Ewa Beach Road G,Other,91024,road, , ,1899-12-30T00:00:00.000Z,{B0AE1F2A-2553-4C60-B570-C1410BECF885},,,,2016-09-13T00:00:00.000Z,,,,136.81944999937,0
634,Union Street Mall,Other,21010,mall, , ,1899-12-30T00:00:00.000Z,{BFB426A4-A886-4B5D-B683-FD67F18B207B},,,,2016-09-13T00:00:00.000Z,,,,1524.80780698627,0
635,Archie Baker Mini Park,State,25020001,mini, , ,1899-12-30T00:00:00.000Z,{F3BD239C-FE3F-4FD1-8ACE-F19300CEC79B},,,,2016-09-13T00:00:00.000Z,,,,8563.48576876298,0
636,Fort Street Mall,Other,21012,mall, , ,1899-12-30T00:00:00.000Z,{8C5832A4-FF40-43FA-AAFE-881F4BDBD170},,,,2016-09-13T00:00:00.000Z,,,,1587.88251945265,0
637,Parish Drive,City,91007039,road, , ,1899-12-30T00:00:00.000Z,{8E7A7142-995F-48F4-945F-8EE3E3CBC90E},,,,2016-09-13T00:00:00.000Z,,,,57.1215750538913,0
638,Dole Community Park,State,21038007,community, , ,1899-12-30T00:00:00.000Z,{8289C965-3808-4E71-9C4D-06F47B437ED3},,,,2016-09-13T00:00:00.000Z,,,,18701.2763680847,0
639,Robert W. Wilcox Mini Park,City,21012003,mini, , ,1899-12-30T00:00:00.000Z,{80C81F07-8961-4B25-8C7E-466F1932A89B},,,,2016-09-13T00:00:00.000Z,,,,1300.00173193182,0
640,Fort Street Mall,Other,21012,mall, , ,1899-12-30T00:00:00.000Z,{71F54B38-67C7-4F14-B654-ABD4F2118CD0},,,,2016-09-13T00:00:00.000Z,,,,902.177291174584,0
641,Oneula Place,City,91025061,road, , ,1899-12-30T00:00:00.000Z,{E592E91D-6098-4390-979C-476FDA141EAA},,,,2016-09-13T00:00:00.000Z,,,,131.911287395836,0
642,Waahila Ridge State Park,State,,State, , ,1899-12-30T00:00:00.000Z,{136E61EF-0568-410F-832C-3BB5ABEF36F9},,,,2016-09-13T00:00:00.000Z,,,,289793.124465201,0
644,Fort Street Mall,Other,21013,mall, , ,1899-12-30T00:00:00.000Z,{336E2487-FC7C-440A-9CB6-6E388C244D2E},,,,2016-09-13T00:00:00.000Z,,,,1038.88012878908,0
645,State Capitol,State,21024008,, , ,1899-12-30T00:00:00.000Z,{F9B42833-7AA6-4C04-B859-9CB40CFD72D0},,,,2016-09-13T00:00:00.000Z,,,,10744.5573338866,0
646,Fort Street Mall,Other,21013,mall, , ,1899-12-30T00:00:00.000Z,{A7815345-B47D-4116-8592-ED61F9D2AD27},,,,2016-09-13T00:00:00.000Z,,,,995.994412962029,0
647,Kamilo Iki Neighborhood Park,City,39098090,neighborhood, , ,1899-12-30T00:00:00.000Z,{F93CD030-21E9-4FFD-8FB6-AFB665AD2D87},,,,2016-09-13T00:00:00.000Z,,,,29161.9985966816,0
662,Kalaeloa Regional Park (Barbers Poin,Federal,91013001,regional/cultural, , ,1899-12-30T00:00:00.000Z,{6A97116B-7231-4407-B959-AAF9E87AC84B},,,,2016-09-13T00:00:00.000Z,,,,245348.962737678,0
648,Iolani Palace State Monument,State,21025002,monument, , ,1899-12-30T00:00:00.000Z,{05C1219B-6A1B-4418-8B76-7DD6DE9FFE27},,,,2016-09-13T00:00:00.000Z,,,,44400.4646648192,0
649,Irwin Memorial Park,State,,, , ,1899-12-30T00:00:00.000Z,{0CB45194-A77D-4D17-ADD7-F82C2135A547},,,,2016-09-13T00:00:00.000Z,,,,14242.0506518095,0
650,State Capitol,State,21024001,, , ,1899-12-30T00:00:00.000Z,{ECFA06EF-5051-4863-A7A9-E35B16B46C70},,,,2016-09-13T00:00:00.000Z,,,,20171.9115921127,0
651,Makiki Street Mini Park,City,24023054,mini, , ,1899-12-30T00:00:00.000Z,{E3309866-DE31-4CDE-9C97-35A11DF96560},,,,2016-09-13T00:00:00.000Z,,,,757.762046862807,0
652,Kalaeloa Regional Park (Barbers Poin,Federal,91013001,regional/cultural, , ,1899-12-30T00:00:00.000Z,{544A6E72-EBED-4512-A97E-EEC74AF24A0B},,,,2016-09-13T00:00:00.000Z,,,,355306.893826908,0
663,Hahaione Valley Neighborhood Park,City,39049028,neighborhood, , ,1899-12-30T00:00:00.000Z,{50C37638-DB82-4778-AA9F-AE8EC7BF907A},,,,2016-09-13T00:00:00.000Z,,,,25200.2172279431,0
653,Oneula Beach Park,City,91012025,beach, , ,1899-12-30T00:00:00.000Z,{15065F96-B26F-48D9-BB02-97ED56B1871D},,,,2016-09-13T00:00:00.000Z,,,,114451.841233075,0
654,Oneula Beach Park,Other,91011006,beach, , ,1899-12-30T00:00:00.000Z,{A5D4347A-55B2-4E9F-A681-48AF235BAC18},,,,2016-09-13T00:00:00.000Z,,,,13759.6512307021,0
655,Oneula Beach Park,Other,91011005,beach, , ,1899-12-30T00:00:00.000Z,{083C7810-F057-41EC-A8E4-274BAEE61B24},,,,2016-09-13T00:00:00.000Z,,,,3708.41519903228,0
656,Oneula Beach Park,Other,91011007,beach, , ,1899-12-30T00:00:00.000Z,{29E6F8C4-FF12-47A3-8996-D913262E690B},,,,2016-09-13T00:00:00.000Z,,,,13600.0865777917,0
657,Oneula Beach Park,Other,91011004,beach, , ,1899-12-30T00:00:00.000Z,{8164A645-7714-40F4-9228-EB079AE1B983},,,,2016-09-13T00:00:00.000Z,,,,3429.56773973311,0
658,Oneula Beach Park,Other,91011003,beach, , ,1899-12-30T00:00:00.000Z,{F3CC3107-8B41-4FEF-A253-8861EC1AFCD4},,,,2016-09-13T00:00:00.000Z,,,,3639.37962402455,0
659,Oneula Beach Park,Other,91011002,beach, , ,1899-12-30T00:00:00.000Z,{AA8CE8B7-B2A8-4C35-A8E6-C1E6A29FDAC9},,,,2016-09-13T00:00:00.000Z,,,,4102.70541448287,0
660,Kalaeloa Regional Park (Barbers Poin,Federal,91013001,regional/cultural, , ,1899-12-30T00:00:00.000Z,{BE087816-A7E6-4643-8E44-D95E0E5B9662},,,,2016-09-13T00:00:00.000Z,,,,207484.926657071,0
674,Waiomao Slide Area,City,34028043,slide area/slope, , ,1899-12-30T00:00:00.000Z,{642BC6CA-F248-40A9-BF62-51AC2E2BF84D},,,,2016-09-13T00:00:00.000Z,,,,501.572718759184,0
664,Makiki District Park,City,24022001,district, , ,1899-12-30T00:00:00.000Z,{B7A486F0-E6D6-48E2-ACA3-7A0931974D71},,,,2016-09-13T00:00:00.000Z,,,,34180.307677737,0
665,Piikoi Street Mini Park,City,24020056,mini, , ,1899-12-30T00:00:00.000Z,{C6767241-3F06-48BD-B7E3-F9BC9002B7AB},,,,2016-09-13T00:00:00.000Z,,,,479.868028108031,0
666,Kamanele Square,City,29003006,sq/ente/tri/prom, , ,1899-12-30T00:00:00.000Z,{6DBBA57D-6FB8-4756-8399-C889A8F5A36B},,,,2016-09-13T00:00:00.000Z,,,,8269.496609411,0
667,Thomas Square,State,24001001,sq/ente/tri/prom, , ,1899-12-30T00:00:00.000Z,{E3AB52D6-4F29-4941-B9A0-DE7C7F277853},,,,2016-09-13T00:00:00.000Z,,,,24683.6170046847,0
668,Waiomao Slide Area,City,34028047,slide area/slope, , ,1899-12-30T00:00:00.000Z,{0DD911D4-364E-4B6D-B862-5A2BFA10AE3D},,,,2016-09-13T00:00:00.000Z,,,,470.316956245701,0
669,Waiomao Slide Area,City,34028046,slide area/slope, , ,1899-12-30T00:00:00.000Z,{5D17872E-CF1D-4013-AD43-67D972BB79BD},,,,2016-09-13T00:00:00.000Z,,,,474.643271858804,0
670,Punahou Square,State,24008001,sq/ente/tri/prom, , ,1899-12-30T00:00:00.000Z,{067B79B2-6272-461B-92BE-2095E0032449},,,,2016-09-13T00:00:00.000Z,,,,2757.62364371951,0
671,Waiomao Slide Area,City,34028045,slide area/slope, , ,1899-12-30T00:00:00.000Z,{11861E12-FADB-470A-B0E7-CC7105ADF213},,,,2016-09-13T00:00:00.000Z,,,,492.651206235686,0
672,Waiomao Slide Area,City,34028044,slide area/slope, , ,1899-12-30T00:00:00.000Z,{FE385F6B-7A21-4EA6-89DC-83CFF4A440DF},,,,2016-09-13T00:00:00.000Z,,,,497.746899970353,0
673,Makiki District Park,City,24022045,district, , ,1899-12-30T00:00:00.000Z,{2CEE3F02-1CBA-4C63-BBB4-1506C557C875},,,,2016-09-13T00:00:00.000Z,,,,349.69616247947,0
675,Waiomao Slide Area,City,34028049,slide area/slope, , ,1899-12-30T00:00:00.000Z,{6D01EC81-4250-4345-8711-A3B58778965C},,,,2016-09-13T00:00:00.000Z,,,,545.926237461931,0
676,Waiomao Slide Area,City,34028042,slide area/slope, , ,1899-12-30T00:00:00.000Z,{65CB92B1-DC78-4D37-AA73-A2AEF4C1E8C9},,,,2016-09-13T00:00:00.000Z,,,,492.127606258844,0
677,Makiki District Park,City,24022034,district, , ,1899-12-30T00:00:00.000Z,{AB12F78D-0608-49ED-8016-697FE3BB9016},,,,2016-09-13T00:00:00.000Z,,,,337.328740618954,0
678,Waiomao Slide Area,City,34028041,slide area/slope, , ,1899-12-30T00:00:00.000Z,{38CC4951-A80C-4AA4-8481-55EE674D1BD6},,,,2016-09-13T00:00:00.000Z,,,,477.840190633031,0
679,Waiomao Slide Area,City,34028050,slide area/slope, , ,1899-12-30T00:00:00.000Z,{F34F9352-29DB-4374-AF57-17FD44A97DC9},,,,2016-09-13T00:00:00.000Z,,,,540.916584383987,0
680,Makiki District Park,City,24022026,district, , ,1899-12-30T00:00:00.000Z,{8A3EFEA1-4EB5-4B82-AFDD-49684C23FF7E},,,,2016-09-13T00:00:00.000Z,,,,358.329628087987,0
681,Waiomao Slide Area,City,34028040,slide area/slope, , ,1899-12-30T00:00:00.000Z,{95EC0F14-FF4F-4B7A-A12C-BEAC6BAEB463},,,,2016-09-13T00:00:00.000Z,,,,543.043028142006,0
682,Waiomao Slide Area,City,34028051,slide area/slope, , ,1899-12-30T00:00:00.000Z,{CF4A1A84-D6EA-4346-8738-45A348F0BE29},,,,2016-09-13T00:00:00.000Z,,,,506.337665650336,0
683,Waiomao Slide Area,City,34028052,slide area/slope, , ,1899-12-30T00:00:00.000Z,{03F7526E-44B3-4E52-807B-F8549F9A4458},,,,2016-09-13T00:00:00.000Z,,,,510.896381253505,0
684,Waiomao Slide Area,City,34028053,slide area/slope, , ,1899-12-30T00:00:00.000Z,{AE2E56CD-8440-4376-B43F-DF935442BD83},,,,2016-09-13T00:00:00.000Z,,,,520.230531258631,0
685,Waiomao Slide Area,City,34030001,slide area/slope, , ,1899-12-30T00:00:00.000Z,{D685546E-6419-442E-9EBA-10651E4399FD},,,,2016-09-13T00:00:00.000Z,,,,507.056909400207,0
686,Waiomao Slide Area,City,34030004,slide area/slope, , ,1899-12-30T00:00:00.000Z,{812030F0-F322-4D2E-9816-35412D1D0D25},,,,2016-09-13T00:00:00.000Z,,,,497.324031251954,0
687,Waiomao Slide Area,City,34030005,slide area/slope, , ,1899-12-30T00:00:00.000Z,{D79B5973-EE30-4ED6-97FD-3C3B9340ACF5},,,,2016-09-13T00:00:00.000Z,,,,490.176331227482,0
688,Waiomao Slide Area,City,34030028,slide area/slope, , ,1899-12-30T00:00:00.000Z,{71875805-2C0B-4CBC-8E7B-360DF97AF912},,,,2016-09-13T00:00:00.000Z,,,,473.527653126238,0
696,Palolo Valley District Park,City,34007010,district, , ,1899-12-30T00:00:00.000Z,{F61B5C2D-7C22-48B6-9CAF-98EF7AB936F0},,,,2016-09-13T00:00:00.000Z,,,,27558.6305656987,0
697,Palolo Valley District Park,City,34007003,district, , ,1899-12-30T00:00:00.000Z,{9EA1460A-9B40-4779-B22B-CCA14D006E61},,,,2016-09-13T00:00:00.000Z,,,,5565.50035635523,0
698,Kawaiahao Mini Park,Other,21049027,mini, , ,1899-12-30T00:00:00.000Z,{2C62082F-543C-4D40-8B85-54A5F8CE69DE},,,,2016-09-13T00:00:00.000Z,,,,825.924919340918,0
689,Sand Island State Recreation Area,State,,recreation area, , ,1899-12-30T00:00:00.000Z,{77DA9FF4-0BFF-4F90-8E62-90B597238513},,,,2016-09-13T00:00:00.000Z,,,,104495.112538651,0
690,Waiomao Slide Area,City,34030027,slide area/slope, , ,1899-12-30T00:00:00.000Z,{4AE8C5ED-B2A1-4AAF-B4FC-2F629B879981},,,,2016-09-13T00:00:00.000Z,,,,457.42679686991,0
691,Waiomao Slide Area,City,34030026,slide area/slope, , ,1899-12-30T00:00:00.000Z,{178F3E09-EBC0-4E7A-8E27-AC8D86D56D1C},,,,2016-09-13T00:00:00.000Z,,,,453.622149969987,0
692,Cartwright Neighborhood Park,State,24010015,neighborhood, , ,1899-12-30T00:00:00.000Z,{D43B877A-2FDE-47DE-9EE8-AFA111E39313},,,,2016-09-13T00:00:00.000Z,,,,9502.28197185521,0
693,Waiomao Slide Area,City,34030025,slide area/slope, , ,1899-12-30T00:00:00.000Z,{9EB38BD2-3313-4FB1-BDCE-31F0FC8105FC},,,,2016-09-13T00:00:00.000Z,,,,458.384790620807,0
694,Kalama Valley Community Park,City,39092039,community, , ,1899-12-30T00:00:00.000Z,{59602DDC-2EC2-4E38-96D1-F911DAE54C89},,,,2016-09-13T00:00:00.000Z,,,,24432.9317203193,0
695,Palolo Valley District Park,City,34006003,district, , ,1899-12-30T00:00:00.000Z,{79BBC085-FA36-4B9B-AF37-7AD9AA0E1D4A},,,,2016-09-13T00:00:00.000Z,,,,676.755556239863,0
709,Aina Haina Slide Area,City,36021016,slide area/slope, , ,1899-12-30T00:00:00.000Z,{A37EA4DA-136B-4A4F-8104-93CA33710508},,,,2016-09-13T00:00:00.000Z,,,,703.468693887552,0
699,Kalaeloa Regional Park (Barbers Poin,Federal,91013001,regional/cultural, , ,1899-12-30T00:00:00.000Z,{1AAFFED2-4F72-4B65-868B-BCC970A9EF2D},,,,2016-09-13T00:00:00.000Z,,,,60236.7616465799,0
700,Mother Waldron Neighborhood Park,State,21051006,neighborhood, , ,1899-12-30T00:00:00.000Z,{1DB57372-EA38-44B5-963D-BA0093AD8EEA},,,,2016-09-13T00:00:00.000Z,,,,3704.55746179672,0
701,Palolo Valley District Park,State,34007013,district, , ,1899-12-30T00:00:00.000Z,{7924CF7B-A6E1-4171-9989-69B7FEAF5717},,,,2016-09-13T00:00:00.000Z,,,,12907.441225265,0
702,Kalaeloa Regional Park (Barbers Poin,Federal,91013001,regional/cultural, , ,1899-12-30T00:00:00.000Z,{30205E0A-A64F-4D0B-8729-79DE37E0C37A},,,,2016-09-13T00:00:00.000Z,,,,86460.9566748014,0
703,Mother Waldron Neighborhood Park,City,21051005,neighborhood, , ,1899-12-30T00:00:00.000Z,{04E92B86-E652-497E-8635-A181DEDCE88E},,,,2016-09-13T00:00:00.000Z,,,,2295.08980775857,0
704,Wilder Avenue Mini Park,City,28013088,mini, , ,1899-12-30T00:00:00.000Z,{A633043E-63BC-4B3C-BC0D-26481CD6FCEB},,,,2016-09-13T00:00:00.000Z,,,,186.235424993507,0
705,Aina Haina Slide Area,City,36021014,slide area/slope, , ,1899-12-30T00:00:00.000Z,{77F4E0FF-8497-45C3-BDE9-7CD2C4F8E0AB},,,,2016-09-13T00:00:00.000Z,,,,724.756168885453,0
706,Aina Haina Slide Area,City,36021031,slide area/slope, , ,1899-12-30T00:00:00.000Z,{23C83FE3-D5F4-497E-93E4-B58E7DB6EF80},,,,2016-09-13T00:00:00.000Z,,,,820.178106370177,0
707,Aina Haina Slide Area,City,36021012,slide area/slope, , ,1899-12-30T00:00:00.000Z,{B5EF1DA3-6E57-419B-AFD7-A539918B441E},,,,2016-09-13T00:00:00.000Z,,,,751.937615736084,0
708,Aina Haina Slide Area,City,36021030,slide area/slope, , ,1899-12-30T00:00:00.000Z,{C43BAA61-8153-4198-9207-42BCE75DE98C},,,,2016-09-13T00:00:00.000Z,,,,701.92963137626,0
710,Kamilo Iki Community Park,Other,39014102,community, , ,1899-12-30T00:00:00.000Z,{786150E0-04A2-4DE3-8D81-2F064A48C178},,,,2016-09-13T00:00:00.000Z,,,,36418.3674622379,0
711,Sheridan Community Park,City,23012021,community, , ,1899-12-30T00:00:00.000Z,{922069B7-0A56-4B5F-BE45-19673744FCA1},,,,2016-09-13T00:00:00.000Z,,,,6980.06314973191,0
712,Aina Haina Slide Area,City,36021029,slide area/slope, , ,1899-12-30T00:00:00.000Z,{C1D68D10-2458-41C8-B1BC-4FBECB2A64EB},,,,2016-09-13T00:00:00.000Z,,,,694.984390723023,0
713,Aina Haina Slide Area,City,36021010,slide area/slope, , ,1899-12-30T00:00:00.000Z,{90C27686-81F7-4174-A21C-709D1904187E},,,,2016-09-13T00:00:00.000Z,,,,766.997662615752,0
714,Aina Haina Slide Area,City,36021017,slide area/slope, , ,1899-12-30T00:00:00.000Z,{E4373BD1-8077-4414-AD06-B2958CD6014C},,,,2016-09-13T00:00:00.000Z,,,,687.820403276388,0
715,Aina Haina Slide Area,City,36021028,slide area/slope, , ,1899-12-30T00:00:00.000Z,{F803AAF4-1C91-4F70-B71D-6004733CA07B},,,,2016-09-13T00:00:00.000Z,,,,706.249918887594,0
716,Aina Haina Slide Area,City,36021018,slide area/slope, , ,1899-12-30T00:00:00.000Z,{53FF645D-B23A-4B5C-9CE4-0EAD5EB005D8},,,,2016-09-13T00:00:00.000Z,,,,702.523403229511,0
717,Hahaione Neighborhood Park,City,39038001,neighborhood, , ,1899-12-30T00:00:00.000Z,{41AFA40C-2293-4A6F-B3D2-FB013671FAA3},,,,2016-09-13T00:00:00.000Z,,,,19963.9578965453,0
718,Aina Haina Slide Area,City,36021019,slide area/slope, , ,1899-12-30T00:00:00.000Z,{0E731F92-2D66-4D65-A6A7-DBE8F2D12A1B},,,,2016-09-13T00:00:00.000Z,,,,697.984531369729,0
719,Aina Haina Slide Area,City,36021026,slide area/slope, , ,1899-12-30T00:00:00.000Z,{0BC4086A-EA3E-4222-8A62-42E5E5D9D16F},,,,2016-09-13T00:00:00.000Z,,,,695.492093864548,0
720,Aina Haina Slide Area,City,36021020,slide area/slope, , ,1899-12-30T00:00:00.000Z,{C29D4FB4-E746-41FD-B882-56465C66AA44},,,,2016-09-13T00:00:00.000Z,,,,700.750062605336,0
721,Kamilo Iki Community Park,Other,39014009,community, , ,1899-12-30T00:00:00.000Z,{1485DB5F-0FC1-47B2-8754-A92239948780},,,,2016-09-13T00:00:00.000Z,,,,38259.7983487906,0
727,Maunalani Community Park,City,33029002,community, , ,1899-12-30T00:00:00.000Z,{93CB0D5A-62DA-4948-8333-BB05550E7CA4},,,,2016-09-13T00:00:00.000Z,,,,4848.9327969781,0
722,Kalaepohaku Neighborhood Park,City,33052010,neighborhood, , ,1899-12-30T00:00:00.000Z,{8D077747-2C39-4DEB-A04B-8BF4B3C892E5},,,,2016-09-13T00:00:00.000Z,,,,5585.93835990345,0
723,Kuliouou Neighborhood Park,State,38016081,neighborhood, , ,1899-12-30T00:00:00.000Z,{4D753ECC-7A27-42AA-AC89-35CAF5207DD1},,,,2016-09-13T00:00:00.000Z,,,,5140.90926832141,0
724,Kuliouou Neighborhood Park,State,38016083,neighborhood, , ,1899-12-30T00:00:00.000Z,{AEA15474-A6BF-493E-93AE-00082208BFBA},,,,2016-09-13T00:00:00.000Z,,,,12576.4354176129,0
725,Maunalani Community Park,State,33029008,community, , ,1899-12-30T00:00:00.000Z,{04C852EE-0639-494A-A73C-C480646FF767},,,,2016-09-13T00:00:00.000Z,,,,2707.94546251715,0
726,Maunalani Community Park,City,33029001,community, , ,1899-12-30T00:00:00.000Z,{D186A328-C178-4102-8C5A-AD13BEFACB17},,,,2016-09-13T00:00:00.000Z,,,,938.220315639913,0
728,Makua Alii Senior Citizen's Center,State,23019004,12, , ,1899-12-30T00:00:00.000Z,{947FFB33-3697-449C-A968-C74BAE450B3E},,,,2016-09-13T00:00:00.000Z,,,,1524.39786856987,0
729,Barbers Point Beach Park,City,91026027,beach, , ,1899-12-30T00:00:00.000Z,{E25F6815-958E-4FFF-854F-8ADB3A320669},,,,2016-09-13T00:00:00.000Z,,,,30180.2331228829,0
730,Barbers Point Beach Park,Federal,91026002,beach, , ,1899-12-30T00:00:00.000Z,{73856A93-776F-4F33-898F-B836583DFB12},,,,2016-09-13T00:00:00.000Z,,,,17371.4719868573,0
731,Kakaako Waterfront Park,State,,, , ,1899-12-30T00:00:00.000Z,{F4679C32-0F2C-4145-97C2-C6206A3426BD},,,,2016-09-13T00:00:00.000Z,,,,115387.196806123,0
